row,Unnamed: 0,Star_Names,Distance,Mass,Radius,gravity
0,0,SDSS J000013.54+255418.6 [de],0.044006506800000005,0.10173536999999999,26.196176065759285
11,11,2MASS 0036+1821,0.027301216800000003,0.09659721999999998,18.02676056623638
30,30,2MASS J02431371−2453298,0.03341058,0.10173536999999999,19.88863692628145
33,33,Teegarden's star,0.012006807864,0.13050900999999998,4.343216844213504
36,36,DEN 0255-4700,0.0154643256,0.09968010999999999,9.589123466391301
37,37,2MASS J03185403-3421292 [de],0.04295646,0.09968010999999999,26.63645407330916
41,41,2MASS J03264225-2102057 [de],0.07636704,0.13359189999999999,26.363960171020747
42,42,2MASS J03284265+2302051 [de],0.093549624,0.10070773999999999,56.8304753686544
45,45,2MASP J0345432+254023,0.084003744,0.10790115,44.454060732814135
46,46,Teide 1,0.36274344000000003,0.38844413999999994,14.811783703764526
48,48,2MASS J03552337+1133437,0.028446722400000003,0.13564716,9.525236470765517
50,50,2MASS J04151954−0935066,0.0177553368,0.09762484999999999,11.478181773072942
52,52,2MASS J04285096-2253227 [de],0.08113998,0.11201167000000001,39.84495074664517
55,55,2MASS J04390101-2353083 [de],0.028160346,0.09968010999999999,17.461675448058234
58,58,2MASS J04455387-3048204 [de],0.040092696000000004,0.102763,23.391423661738155
59,59,2MASS J04510093-3402150 [de],0.065866572,0.10687352,35.529555699227174
60,60,2MASS J05002100+0330501 [de],0.042001872,0.102763,24.5053009789638
61,61,2MASS J05012406-0010452 [de],0.061093632,0.14181293999999997,18.7166951014598
62,62,2MASS J05160945-0445499 [de],0.069684924,0.09968010999999999,43.210247718923775
67,67,LSR 0602+3910 [de],0.0330287448,0.14489582999999998,9.692710421006662
71,71,2MASS J06244595-4521548 [de],0.037228932,0.10173536999999999,22.16162400357075
72,72,2MASS J06411840-4322329 [de],0.06204822,0.10379063,35.4877098420085
73,73,DENIS-P J0652197-253450 [de],0.048683988000000004,0.10790115,25.763148833789987
76,76,UGPS J072227.51-054031.2,0.0127914792,0.10070773999999999,7.770697652448663
77,77,2MASSI J0727182+171001 [de],0.028255804800000003,0.09659721999999998,18.657066879741148
78,78,2MASS J07290002-3954043 [de],0.024628370400000002,0.09659721999999998,16.261902888423037
79,79,SDSS J074201.41+205520.5 [de],0.046774812,0.09659721999999998,30.885009361733655
81,81,DENIS-P J0751164-253043 [de],0.05250234,0.10584589,28.87324556857828
83,83,DENIS J081730.0-615520,0.015368866800000002,0.09659721999999998,10.147931647426773
86,86,2MASS J08251968+2115521 [de],0.03341058,0.10070773999999999,20.296598345947995
87,87,SDSSp J083008.12+482847.4 [de],0.041047284,0.10173536999999999,24.43461108086007
89,89,SDSS J083048.80+012831.1 [de],0.073503276,0.09865247999999999,46.532418308579196
90,90,2MASSI J0835425-081923 [de],0.022461455640000003,0.102763,13.104766637159495
91,91,2MASSI J0847287-153237 [de],0.041047284,0.102763,23.948362320350963
93,93,2MASSI J0859254-194926 [de],0.0477294,0.10070773999999999,28.995140494211423
95,95,2MASSI J0937347+293142,0.01909176,0.09659721999999998,12.606126270095366
96,96,2MASS 0939−2448,0.016609831199999998,0.09762484999999999,10.737653916745654
97,97,2MASS J09490860-1545485 [de],0.056320692,0.09865247999999999,35.654710132547706
99,99,2MASSI J1010148-040649 [de],0.05250234,0.10070773999999999,31.89465454363256
102,102,2MASS J10224821+5825453 [de],0.057275280000000005,0.14489582999999998,16.80816836012716
103,103,2MASSW J1036530-344138 [de],0.050593164,0.09968010999999999,31.371823686341905
104,104,2MASS J1047538+212423 [de],0.0328378272,0.09659721999999998,21.682537184564033
105,105,DEN 1048-3956,0.0125528322,0.10995641,6.396841087220273
106,106,Luhman 16B,0.006220095408,0.10481826,3.488093329028343
107,107,Luhman 16A,0.006220095408,0.10379063,3.5575064204696494
108,108,DENIS-P J1058.7−1548,0.046774812,0.102763,27.28999427202784
110,110,Cha 110913-773444,0.155597844,0.18497339999999998,28.01882757836066
113,113,2MASS J11145133−2618235,0.0173735016,0.09865247999999999,10.998571600209624
116,116,2MASS J11544223-3400390 [de],0.12314185200000001,0.1541445,31.931149760467953
117,117,2MASSW J1155395-372735 [de],0.029592228,0.102763,17.2650984169972
121,121,2MASSI J1217110-031113 [de],0.034365168,0.09659721999999998,22.691027286171664
124,124,2M 1237+6526,0.0435292128,0.09659721999999998,28.741967895817442
127,127,SDSSp J125453.90-012247.4 [de],0.036274344,0.10070773999999999,22.036306775600675
128,128,Kelu-1A,0.058229868000000004,0.10070773999999999,35.37407140293795
129,129,Kelu-1B,0.058229868000000004,0.10070773999999999,35.37407140293795
131,131,SDSSp J132629.82-003831.5 [de],0.06204822,0.09968010999999999,38.47487810589102
132,132,SDSSp J134646.45-003150.4 [de],0.045820224,0.09659721999999998,30.254703048228887
135,135,SDSS J141659.78+500626.4 [de],0.142233612,0.10173536999999999,84.66876862902677
136,136,DENIS-P J142527.97-365023.4 [de],0.036274344,0.13564716,12.146274694264745
140,140,2MASS J14482563+1031590 [de],0.044865636,0.10173536999999999,26.707598158149384
141,141,CFBDSIR 1458+10A,0.09927715200000001,0.1541445,25.742942442547797
142,142,CFBDSIR 1458+10B,0.09927715200000001,0.13359189999999999,34.27314822232699
144,144,2MASS 1503+2525,0.0197599716,0.09659721999999998,13.047340689548706
146,146,2MASSW J1506544+132106 [de],0.043911048,0.10481826,24.624354379267004
147,147,2MASS 1507−1627,0.0228146532,0.10173536999999999,13.581097786803618
150,150,2MASSW J1515008+484742 [de],0.032455992,0.10173536999999999,19.320390156959135
151,151,2MASSI J1526140+204341 [de],0.063957396,0.10070773999999999,38.85348826224332
152,152,DENIS-P J153941.96-052042.4 [de],0.048683988000000004,0.102763,28.403871589253466
153,153,2MASS J15462718-3325111 [de],0.035319756,0.09659721999999998,23.321333599676432
154,154,2MASSW J1552591+294849 [de],0.064911984,0.14695108999999998,18.52013731022119
155,155,2MASSW J1555157-095605 [de],0.042001872,0.10584589,23.098596454862655
156,156,2MASS J16150413+1340079 [de],0.045820224,0.09659721999999998,30.254703048228887
157,157,SDSSp J162414.37+002915.6 [de],0.034365168,0.09659721999999998,22.691027286171664
158,158,2MASS J16262034+3925190 [de],0.10500468,0.10584589,57.74649113715656
159,159,2MASSW J1632291+190441 [de],0.0477294,0.09968010999999999,29.596060081454624
161,161,LSPM J1658+7027 [de],0.057275280000000005,0.10687352,30.895265825414935
166,166,LSR J1835+3259,0.017659878,0.10995641,8.99935818354183
174,174,PSO J318.5−22,0.07636704,0.15722739,19.03331739460251
182,182,2MASS J22282889-4310262,0.03341058,0.09659721999999998,22.060720972666893
226,226,WISE 0410+1502,0.01909176,0.12023270999999998,8.137024744142206
230,230,WISE 0458+6434A,0.0342697092,0.4316046,1.1334522587414957
231,231,WISE 0458+6434B,0.0342697092,0.39049939999999994,1.384632814695291
285,285,WISE 1405+5534,0.024151076400000002,0.08837618
